	p	BH_p	bonferroni_p	F_stat	mgm4472467.3	mgm4472473.3	mgm4472682.3	mgm4473326.3	mgm4472586.3	mgm4472464.3	mgm4472337.3	mgm4472580.3	mgm4472934.3	mgm4472361.3	mgm4478571.3	mgm4473472.3	mgm4472444.3	sd	mean	mgm4472397.3	mgm4473666.3	median	mgm4472751.3	mgm4472312.3	mgm4472462.3	mgm4472428.3	mgm4472353.3	mgm4472419.3	mgm4472253.3	mgm4472495.3	mgm4478487.3	mgm4472255.3	mgm4472484.3	mgm4472305.3	mgm4472304.3	mgm4472167.3	mgm4472160.3
168	1.25315362429877e-13	5.65410980487182e-13	9.49890447218464e-11	5.12586231907751e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0326679582928025	0.0229541607558812	0.0195054840516328	0.00165767619843879	0.00850383066299009	0.00508075343071444	0	0.0184579270204436	0.0225964900997661	0.0333561109726588	0.0352839031762748	0.0167954273219124	0.0489665651051925	0.0464052865561013	0.0428133868205899	0.0455563505398301	0	0.057217965930011	0.0675338247943983	0.0551149198897026	0.0522368981678739
55	1.44583380783745e-17	1.99262186607417e-16	1.09594202634079e-14	0.000121119867998957	0.0312193004317033	0	0	0	0	0	0	0	0	0	0.0447990610253153	0.0601635166531341	0.0574591409346335	0.042343221543242	0.0372654506086989	0	0	0.00810589190536293	0	0	0.0162117838107259	0	0.0777483901568441	0	0.0745504095955495	0.0935694704600815	0.087834328850158	0.0869050011656792	0.105432065020781	0.0986695178911658	0.0870834706690999	0.0891977715429573	0.107120290053139
51	9.9488731844435e-18	1.47867566153101e-16	7.54124587380817e-15	0.000125129940217564	0	0	0	0	0	0	0	0	0	0	0	0.0434806376667122	0.0470596747353104	0.0347011941289558	0.0299842700302541	0.00378805540593773	0	0.00461207000506468	0.0586810942913876	0	0.00543608460419162	0	0.0726724602262222	0.00607278661639508	0.0686175044818355	0.0741886470886157	0.065860070262318	0.0693233433286974	0.0771422369785595	0.0836266289361771	0.0721868945502488	0.0733139857385181	0.0780779959964949
52	1.0902411700831e-17	1.5892361671596e-16	8.26402806922993e-15	0.000124137818511238	0	0	0	0	0	0	0	0	0	0	0	0.0675161386273927	0.0705115321848044	0.0490329250548652	0.0458043320390274	0	0	0.0219396901705107	0.0789044223456681	0.0529218351810018	0.0146264601136738	0	0.101658480115121	0.0292529202273476	0.0973108986984589	0.101357815276025	0.101304756775008	0.105568730856734	0.112654452492544	0.117619441921039	0.0999075495815614	0.102078124623164	0.120936402151281
5	2.21277752466468e-24	3.35457072739166e-22	1.67728536369583e-21	0.000434997715569396	0.102962432973447	0.0923008899357671	0.0991599070672315	0.0819030315698081	0.0895402400495213	0.107363072891126	0.08933443737891	0.094624209146964	0.0873117830068092	0.0966388243522441	0.0100827230265855	0.00950711868221977	0.00703266313479271	0.0382942840754212	0.04231570879994	0.0136296034279007	0.0164754684824465	0.0169915829923387	0.0342854386571376	0.00875626050116166	0.0365798168677798	0.0391684285840615	0.0137421517633912	0.0247156144737159	0.0101550755279723	0.0115169103874074	0.00896045533840873	0.0138337982651478	0.0145348136119173	0.0175076975022309	0.0160091968068429	0.01053773986864	0.0113014607166113
91	2.34883734749184e-16	1.95650407626245e-15	1.78041870939882e-13	9.447176144536e-05	0.0584463506202217	0.0778046643245894	0.0604641814922301	0.0613774308430674	0.0578016094411975	0.0875449188446109	0.0631460475436326	0.0574929054352807	0.0615076653455636	0.0595573634748495	0.0204034053910653	0.0202040340539107	0.0104766422008023	0.0216335799825267	0.0373895217499658	0.0163227243128522	0.0253008658182666	0.0269352284329252	0.00769991398091502	0.0245419684703877	0.0285695910475838	0.0371409507118682	0.0381940815653866	0.0464486980569334	0.0142116391057231	0.0215224574125138	0.0210384995699046	0.0230402521082715	0.0317884734426124	0.0250741613139214	0.0196911352107468	0.0210336760698121	0.0238393452902541
16	7.57404778052587e-20	3.58820513602413e-18	5.74112821763862e-17	0.000189037437526567	0.102309652627602	0.0952464406588901	0.122656783850922	0.132723428543866	0.0480275904205288	0.129467565981462	0.105845278195368	0.144542611603733	0.15285511009639	0.093907115466553	0.00907782717399169	0.0092611201775048	0.0029053548890193	0.0536078290443329	0.042175827297259	0.0068911737987475	0.0074394449759227	0.00858583016456175	0.00181524386812551	0.00843308599496748	0.00797646131954884	0.0151281041232887	0.00873857433415601	0.0118513397271507	0.00214967320786874	0.00312080455981542	0.00756485597832641	0.00377197707229623	0.0069619184667701	0.00676254712961549	0.0039858189097282	0.00587019961251216	0.00798771615309789
158	5.89473806232941e-14	2.82798193116816e-13	4.4682114512457e-11	5.54508468095912e-05	0.0623710718621122	0.0586650159577461	0	0.0496000514506677	0.0601908498203246	0.0693394216623389	0	0.0635721233851324	0.0550859788891479	0.0641236102290359	0	0	0	0.0273141881011531	0.0160982707752169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8.71267738796215e-32	6.60420946007531e-29	6.60420946007531e-29	0.00159316207953728	0.0457171338762451	0.0456399578747659	0.046680226061371	0.0367036200368194	0.0477848075825421	0.0533575580226865	0.0423664091453562	0.04645512939039	0.0403775192739024	0.047461633076348	0	0	0	0.0218451327606219	0.0150847998113476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	9.54471735587322e-16	7.30797551086051e-15	7.2348957557519e-13	8.30113521431891e-05	0.0306662057544356	0.0327676439613798	0.0329171724642458	0.0348369255010411	0.0267897195134696	0	0.029556800733172	0.0263604280052415	0.0393645842544879	0.0334027381402192	0	0	0	0.0134140120649072	0.0136529170116809	0	0	0.0117291443914753	0	0	0	0	0.016909583490767	0	0.0119687115627336	0.0123160035693901	0.0117162817245621	0.0129318037478596	0.0114960085536735	0.0117420070583885	0.00895723967168043	0.0114188325521943	0.0134688200914857
2	1.10741389280227e-29	4.19709865372062e-27	8.39419730744123e-27	0.00110620153703066	0.285293952134801	0.335961604939264	0.244864982193245	0.244861766526517	0.310815091123956	0.301997732954957	0.265242662250484	0.28638245532233	0.253751477196903	0.271116077529725	0.015464141296396	0.01580660980296	0.00187473370259906	0.12920138664433	0.102208305531215	0.0140637184362213	0.0152519072923282	0.015635375549678	0.00453248225353924	0.0170317788264424	0.0287126882169932	0.0333303856388324	0.0129993327491539	0.035853076187184	0.0103528390317627	0.00930935517842931	0.00701176130105876	0.00520294876638985	0.00848936016271274	0.0107789148732625	0.00983350885514225	0.00236833854539316	0.00769348264745842
30	1.08542295982855e-18	2.74250201183346e-17	8.22750603550038e-16	0.000151317252190869	0	3.21566672830028e-06	0	0	0	0	0	0	0	4.82350009245042e-06	0.00630592245419685	0.00630592245419685	0.00868230016641075	0.00444314092439987	0.00533028916883054	0.00539749660345202	0.00359993890233216	0.00585170952882443	0.0075198366441302	0.00393758390880369	0.00387809407433014	0.00797163781945639	0.00532353626870111	0.00703427096815686	0.0097965286877668	0.00838324316067883	0.00945566801456697	0.00934955101253306	0.0135202707591385	0.0108673457082908	0.0097804503541253	0.0112307160485887	0.0115603218882395
96	7.55456033146956e-16	5.9649549283895e-15	5.72635673125392e-13	8.48409798798346e-05	0.000122195335675411	0.000371409507118682	0.000178469503420665	0.000260469004992323	0.000221881004252719	0.000160783336415014	0.000430899341592237	3.53723340113031e-05	3.05488339188527e-05	9.32543351207081e-05	0.00659854812647217	0.00522867410021625	0.0080552451543922	0.00396282243931773	0.00479509503635043	0.00476079459124856	0.00370766373773022	0.0049304210111664	0.00748607214348305	0.00451318825316944	0.0040662105779357	0.00619819761879879	0.0046112660883826	0.00542482977064257	0.0092546888440482	0.00510004743108424	0.00854081083036554	0.00625125611981574	0.0143772459422305	0.0086549669992202	0.00891704383757667	0.0109943645440587	0.0092064538431237
84	1.26543656372346e-16	1.14190585155045e-15	9.59200915302382e-14	9.99182539580738e-05	0.000475918675788441	0	0	0	2.73331671905524e-05	8.0391668207507e-06	2.73331671905524e-05	0	3.05488339188527e-05	0.000147920669501813	0.00375107523856228	0.00373821257164907	0.00633807912147985	0.00456070383167657	0.00546604389921028	0.00568047527554244	0.00434115008320538	0.00600927719851115	0.0086453199990353	0.00525439943404266	0.00709536863599457	0.0132083510864934	0.00699568296741726	0.0063943532892251	0.0097740190206687	0.00851990899663159	0.0103657016986759	0.00799736315328279	0.0097547250202989	0.0108400125411002	0.014296854274023	0.0107998167069965	0.00947335418157262
181	2.97439061218027e-13	1.24562877570864e-12	2.25458808403264e-10	4.67332910996464e-05	0.00141971686054457	0.00101132718605044	0.000329605839650779	0.000255645504899872	0.000310311839280977	0.00011897966894711	0.000762113014607166	0.000299057005731926	0.000752466014422265	0.000631878512111005	0.0103737408654967	0.010430015033242	0.00711948613645682	0.00422878802805251	0.00537782744196392	0.00346166523301525	0.00519973309966155	0.00519973309966155	0.00946692284811602	0.00516436076565025	0.000567565177544999	0.00997178252445917	0.00519973309966155	0.00884469133618992	0.00709536863599457	0.0051949095995691	0.00694423229976445	0.00786873648415078	0.0080488138209356	0.0122114944007203	0.0123031409024769	0.0108705613750191	0.00910676817454639
24	5.8370174669388e-19	1.82327545970054e-17	4.42445923993961e-16	0.000159453282397563	0	0.000133450169224462	0	0	0	0	0	0	0	3.37645006471529e-05	0.00827230265855247	0.00829963582574302	0.00965021585162914	0.00515378127617492	0.0065436138198637	0.00862763383202965	0.00561937760770474	0.00799093181982619	0.00770152181427917	0.00770956098109992	0.00676415496297964	0.0117355757249319	0.00544090810428407	0.00972899968647249	0.0106117002033909	0.0113320095505302	0.0102885256971967	0.0101679381948855	0.0162841363121126	0.011330401717166	0.011930123561994	0.0113175390502528	0.0133289385888047
9	1.67980369873685e-22	1.41476800404726e-20	1.27329120364253e-19	0.000309693320615827	0.00130877635841821	0	9.64700018490084e-06	0	3.37645006471529e-05	3.21566672830028e-06	3.21566672830028e-06	0	2.2509667098102e-05	0	0.0080713234880337	0.00815975432306196	0.00726579897259448	0.00435765021963221	0.00579682881666145	0.00676254712961549	0.00573835727665185	0.00716772113738132	0.00497624426204468	0.00706964330216816	0.00668858679486458	0.00742819014237364	0.0101325658608742	0.0110056193776077	0.00946209934802357	0.011725928724747	0.00757128731178301	0.0106470725374022	0.0107596208728927	0.00971452918619514	0.0101116640271402	0.00917912067593315	0.0100537820260308
142	2.28821450193377e-14	1.22145534680691e-13	1.73446659246581e-11	6.10532285003405e-05	0.00270276788513638	0.00486530375991832	0	0	0.00361923290270196	0.00336358739780209	0.00377197707229623	0.00243747538005161	0	0.00256770988254777	0.00592647378025741	0.00607921794985168	0.00647152929070431	0.00388307054343292	0.00690644821570692	0.00940100168018587	0.00730599480669823	0.00767418864708862	0.00871928033378621	0.008042382487479	0.00663231262711933	0.0159738244728316	0.0091614345089275	0.0107435425392512	0.0100071548584705	0.00950711868221977	0.00931578651188591	0.00935276667926136	0.0103271136979363	0.0108769927084757	0.00929810034488026	0.0100216253587478	0.0107017388717833
70	3.02863879026145e-17	3.27958314716883e-16	2.29570820301818e-14	0.000113507350268555	0	0	0	0	0	0	0	0	0	0.00107081702052399	0.0110538543785322	0.0111455008802888	0.00581874894485936	0.00530370426840529	0.00683645386992093	0.0108818162085681	0.0074941113103038	0.00850141891294386	0.00733172014052464	0.00969041168573289	0.0119863977297393	0.018451495686987	0.00852634033008819	0.0134157615904688	0.00947496201493677	0.00910033684108979	0.00826587132509587	0.00847649749579953	0.0124349832383372	0.0103367606981212	0.0101132718605044	0.00956500068332918	0.0104589560337967
62	1.99041777580836e-17	2.4334462484883e-16	1.50873667406274e-14	0.000117777710813616	0	0	0	0	0	0	0	0	0	0.000882700516918427	0.0107483660393437	0.0108416203744644	0.0057303181098311	0.00520094327720289	0.00670107430065948	0.0108818162085681	0.00735101414089444	0.00849820324621556	0.00724811280558883	0.00963735318471594	0.0118690258941563	0.0181845953485381	0.00852473249672404	0.0132549782540537	0.00932543351207081	0.00907782717399169	0.00803112765392995	0.00847167399570709	0.0112580492157793	0.010227428029359	0.0100007235250139	0.00937366851299531	0.0101116640271402
140	2.08511557533195e-14	1.12348238197381e-13	1.58051760610161e-11	6.16249903134656e-05	0	4.6627167560354e-05	0	0	0	0	0	3.21566672830028e-06	0	2.2509667098102e-05	0.0159368443054562	0.0165848011512087	0.00752466014422265	0.00599698669625724	0.00717334855415585	0.00729956347324163	0.00788481481779228	0.00746758205979532	0.0144206574430626	0.00835269432675997	0.00337645006471529	0.0146168131134889	0.00591200327998006	0.0137903867643157	0.0117355757249319	0.00741050397536799	0.00935759017935381	0.00734940630753029	0.0098126070214083	0.013685877595646	0.0138756019326157	0.0116776937238225	0.0145235587783682
151	4.93156848692201e-14	2.47357052424876e-13	3.73812891308688e-11	5.64772411404632e-05	0.000385880007396033	3.69801673754532e-05	3.21566672830028e-06	0	0	0	0	0	2.73331671905524e-05	1.44705002773513e-05	0.00384915307377543	0.0040951515784904	0.00436687541703178	0.00264829653779275	0.00317573886642389	0	0.00403244607728855	0.00407826932816683	0.0051595372655578	0.00588467011278951	0.00467236375622031	0.00892508300439742	0.00271563055204959	0.00700372213423801	0.00464824625575805	0.00406138707784325	0.00423181741444317	0.00428969941555257	0.00549718227202933	0.00539267310335957	0.00474310842424291	0.00605992394948188	0.0051756155991993
202	1.23911879052292e-12	4.64976259018006e-12	9.39252043216373e-10	3.98684963987864e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00431542474937897	0.00317741805924745	0.00315842786053653	0	0.00348739056684165	0.00390140765811031	0.00503894976324654	0.00438777725076573	0	0.00957786335024238	0.0051531059321012	0.00643776479005716	0.00660658729329292	0.00572227894301035	0.00500518526259938	0.00546341777138217	0.00700372213423801	0.00703748663488516	0.00663552829384763	0.00657764629273822	0.00630270678746855
155	5.32200916377452e-14	2.6026341588007e-13	4.03408294614107e-11	5.60372203662736e-05	0.000934151184571231	4.82350009245042e-06	0	0	4.34115008320538e-05	6.43133345660056e-06	0	0	4.6627167560354e-05	9.1646501756558e-05	0.00310472622617392	0.00320923539484368	0.00327354872940968	0.00311827309815456	0.00364377915872799	0.0034118223987266	0.00361762506933781	0.0035147237340322	0.00714360363691907	0.00156120619658979	0.00635415745512135	0.0092611201775048	0.00421573908080167	0.00414821007950736	0.00839289016086373	0.00562580894116134	0.00394562307562444	0.00486369592655417	0.00674164529588153	0.00811151932213745	0.00827712615864492	0.00801504932028844	0.00491193092747868
187	3.88526837661861e-13	1.57488418688605e-12	2.94503342947691e-10	4.53922566091569e-05	0	0	0	0	0	0	0	0	0	0	0.00569494577581979	0.00588627794615366	0.00426236624836202	0.00329345256098967	0.00348010172225751	0	0.00322370589512103	0.00351231198398598	0.00708572163580967	0.00380091807285093	0.0023410053782026	0.00742979797573779	0.00278637522007219	0	0.00511612576472574	0.00481385309226552	0.00656156795909672	0.006907252132389	0.0102226045292666	0.00782050148322628	0.0057110241094613	0.00840414499441278	0.00633486345475155
78	6.46331911409771e-17	6.21574741308633e-16	4.89919588848606e-14	0.000106124307450709	0	0	0	0	0	0	0	0	0	0	0.00503412626315409	0.00526083076749926	0.00641364728959491	0.00336603505111978	0.0039220415196169	0.00489424476047302	0.00307578522561922	0.00454293317040622	0	0.0034986454003907	0.00370766373773022	0.00674968446270229	0.00419162158033941	0.00569655360918394	0.00719023080447942	0.00661462646011367	0.00661462646011367	0.00650207812462316	0.00990103785643656	0.00777387431566592	0.00790732448489039	0.0081099114887733	0.00852473249672404
87	1.82333483283672e-16	1.58860667044854e-15	1.38208780329023e-13	9.66717649635726e-05	0	0	0	0	0	0	0	0	0	0	0.00386683924078109	0.00408068107821305	0.00476722592470516	0.00325769546204182	0.00383554008462562	0.00596988528108947	0.00533479110225016	0.00397376015949707	0.00103705251987684	0.00381538857312828	0.00261755271683643	0.00642168645641566	0.00566439694190094	0.00724007363876808	0.00362887990288686	0.00722560313849073	0.00707607463562476	0.00680113513035509	0.00880931900217861	0.00770152181427917	0.00818226399016006	0.00554541727295383	0.0092804141778746
45	4.31215030088227e-18	7.26357761793057e-17	3.26860992806875e-15	0.000134510584895438	0	0	0	0	0	0	0	0	0	0	0.000178469503420665	0.000139881502681062	0.00140203069353892	0.00379524577233703	0.00320082106690463	0.00312241239317957	0.00185383186886511	0.00149769677870585	0.00199371337154617	0.0011447773552749	0.00023474367116592	0.00159336286387279	0.0057174554429179	0.00425593491490542	0.00432507174956388	0.00834143949321092	0.00710019213608702	0.00728509297296428	0.0122565137349165	0.00889614200384272	0.00916625800901994	0.00772242364801312	0.00929488467815196
75	5.29779147117726e-17	5.33792052412491e-16	4.01572593515237e-14	0.000108021160679726	0.000390703507488484	0	0	0	2.2509667098102e-05	1.76861670056515e-05	4.82350009245042e-05	1.44705002773513e-05	0	0.000133450169224462	0.00263041538374963	0.00255002371554212	0.00355491956813596	0.00521512347899083	0.00533940022456073	0.00265292505084773	0.00319315706120218	0.00337403831466907	0.00609529628349318	0.00281531622062689	0.00615317828460258	0.00820316582389401	0.00775779598202442	0.00735262197425859	0.0147856356167247	0.00990586135652901	0.00727383813941523	0.00905531750689359	0.0129173332475822	0.0144383436100683	0.0148612037848397	0.0144560297770739	0.00890257333729932
43	4.22379669244217e-18	7.26357761793057e-17	3.20163789287116e-15	0.000134750326718289	0.000856975183092024	0.000209018337339518	0	0	4.82350009245042e-06	3.21566672830028e-06	4.18036674679036e-05	0	3.37645006471529e-05	7.23525013867563e-05	0.00131520769187481	0.00138273669316912	0.00268668955149488	0.00438529336809067	0.00437196688935159	0.00246159288051386	0.0022992017107347	0.00270598355186468	0.00408711241166965	0.00272527755223449	0.00514828243200875	0.00664999879412498	0.00378483973920943	0.00385397657386788	0.0114027542185528	0.00944762884774622	0.00888488717029367	0.0086903393332315	0.0104444855335193	0.0117484383918451	0.0105216615349985	0.0120957303985015	0.0103062118642024
191	5.72481202372582e-13	2.271941106798e-12	4.33940751398416e-10	4.34931056145702e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560441063040029	0.00416954066880509	0	0	0	0.00970488218601024	0	0.0111937358812133	0	0	0	0.0113014607166113	0.0119349470620865	0.010259584696642	0.0126086292416654	0.0121294948991487	0.0123208270694825	0.00999911569164972	0.011394715051732	0.0122388275679109
173	1.69337503129609e-13	7.41952759377132e-13	1.28357827372244e-10	4.96494712099999e-05	0	0	0	0	0	0	0	0	0	0	0.0040919359117621	0	0.00895884750504458	0.00544450953785255	0.0045913825491126	0	0	0	0	0.00558882877378588	0.00506306726370879	0	0.00930453167833686	0.00762273797943581	0	0.0103206823644797	0.0133032132549783	0.0108351890410078	0.0131343907517425	0.0119172608950808	0.0118625945606997	0.0111181677130982	0.0146200287802172
39	3.06130873151588e-18	5.949928252536e-17	2.32047201848904e-15	0.000138525671577335	0	0	0	0	0	0	0	0	0	0	0.00673682179578908	0.00692815396612295	0	0.00863405317461123	0.00700758093431197	0	0	0	0.0080037944867394	0	0.00819834232380156	0	0.00780442314958478	0	0.019469254206494	0.0167134278203407	0.0161780193100787	0.0163999003143314	0.0201976027204541	0.0226527642675113	0.0203648173903257	0.0210690484038234	0.0195110578739619
65	2.36023546705519e-17	2.75239766773513e-16	1.78905848402783e-14	0.000116028012505639	0	0	0	0	0	0	0	0	0	0	0.00742175880891704	0.00758897347878866	0.0134366634242027	0.00777903382923316	0.00663107995487347	0	0	0	0	0	0.00703587880152101	0	0.0119896133964676	0	0.0136697992620045	0.0145364214452814	0.0163516653134069	0.0156538656333658	0.0195994887089902	0.0175318150026931	0.0176540103383685	0.0161056668086919	0.0203567782235049
109	2.30495786155127e-15	1.60289730188611e-14	1.74715805905586e-12	7.63910088539783e-05	0	0	0	0	0	0	0	0	0	0	0.0105618573691023	0	0.0129864700822407	0.00788647421009157	0.00692933304392332	0	0	0	0	0.0074651703097491	0	0.0144303044432475	0.0131134889180085	0	0.0128176475790049	0.0132372920870481	0.01580660980296	0.0158323351367864	0.0186396121905926	0.0186428278573209	0.0188888263620358	0.0157776688024053	0.0196798803771977
129	1.06667829860788e-14	6.26776860732384e-14	8.08542150344776e-12	6.58667920864855e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0108576987081059	0.00757076493992948	0.00629847282627629	0	0	0	0	0.0057238867763745	0.00537820260308222	0.0152840639596112	0.00985601852224035	0	0.0177215393396628	0.0102290358627232	0.0119043982281676	0.0116503605566319	0.0163982924809673	0.0191830598676753	0.0193036473699866	0.0196654098769204	0.0157985706361393
25	6.45225969171493e-19	1.82327545970054e-17	4.89081284631991e-16	0.00015811351824414	0.000426075841499787	1.76861670056515e-05	0	0	0	0	7.87838348433568e-05	5.62741677452549e-05	0	0.000440546341777138	0.00501804792951259	0.00533318326888601	0.00666446929440233	0.00732668584263857	0.00777805468241272	0.00605510044938942	0.0029085705557476	0.00635978487189588	0.00680756646381169	0.00363370340297932	0.0128063927454559	0.00824657732472607	0.0120555345643977	0.00944441318101792	0.0207908932318255	0.0171636211623027	0.0116535762233602	0.0137903867643157	0.0186363965238643	0.0203616017235974	0.020786069731733	0.0154255532956564	0.0147406162825285
77	6.37143137459524e-17	6.21574741308633e-16	4.8295449819432e-14	0.000106259962857731	0.00144705002773513	0	0	0	0	0	0	0	2.41175004622521e-05	0	0.00677862546325699	0.00704070230161346	0.00756003247823396	0.00634216011175693	0.0075461515168568	0.00969201951909704	0.00832375332620527	0.008010225820196	0.00955374584978013	0.00769669831418672	0.0115426357212339	0.0171186018281065	0.0123224349028467	0	0.0133257229220764	0.013396467590099	0.0106213472035758	0.0136296034279007	0.0170558963269047	0.0158982563047166	0.0154914744635866	0.0145123039448192	0.0133530560892669
200	1.08684778608798e-12	4.11915310927342e-12	8.23830621854686e-10	4.04694506507024e-05	0	1.1254833549051e-05	4.82350009245042e-06	0	3.21566672830028e-06	0	0	0	0	1.76861670056515e-05	0	0	0.0080584608211205	0.0063047345454793	0.00618067223512955	0.00659211679301557	0.00848132099589199	0.0063139616210176	0	0.00603580644901962	0.00414821007950736	0.0160188438070278	0.0080552451543922	0.013525094259231	0.0152454759588716	0.00762434581279996	0.00911963084145959	0.00911319950800299	0.0121600437330675	0.0159079033049015	0.0158660996374336	0.017702245339293	0.0117291443914753
120	6.59807443194291e-15	4.16778368284394e-14	5.00134041941272e-12	6.90388963193919e-05	0	0	0	0	0	0	0	3.21566672830028e-06	0	0	0.00174610703346705	0.00179755770111986	0.00332339156369834	0.00175850628793739	0.00210920940153762	0.00331535239687759	0.00212877137413478	0.00222363354261964	0.00270759138522884	0.0034246850656398	0.00223167270944039	0.00454212925372414	0.00165446053171049	0.00366586007026232	0.00323013722857763	0.00221559437579889	0.00326229389586063	0.00368515407063212	0.00629949112074025	0.00299217789068341	0.00309025572589657	0.00390864290824899	0.00405174007765835
102	1.23540114252886e-15	9.18072613761645e-15	9.36434066036879e-13	8.10291473162058e-05	0	3.85880007396033e-05	0	0	0	0	0	0	0	0	0.00189241986960471	0.00186508670241416	0.00357903706859821	0.00165483620424357	0.00188561337502982	0.00288766872201365	0.00106438568706739	0.00187875328600944	0.0028506885546382	0.00145348136119173	0.00144865786109928	0.00211590870722158	0.00158532369705204	0.00220755520897814	0.00418036674679036	0.00221559437579889	0.00351311590066805	0.00330731323005684	0.00525761510077096	0.00304362855833621	0.00307578522561922	0.00423664091453562	0.00474953975769951
178	2.51238244759854e-13	1.06987971644926e-12	1.90438589527969e-10	4.75944444424499e-05	0.000829642015901472	0	0	0	0	0	0	0	0	0	0.00204837970592728	0.00206285020620463	0.0017477148668312	0.00194800736218726	0.00226640191010604	0.00208857554003103	0.00219630037542909	0.00207571287311783	0.00429934641573747	0.00125732569076541	0.00438777725076573	0.00613066861750448	0.00205481103938388	0.00285229638800235	0.00492479359439188	0.00297609955704191	0.00251625921489497	0.00322692156184933	0.0040887202450338	0.00482832359254287	0.00503573409651824	0.00537016343626147	0.00306935389216262
175	2.02103545084259e-13	8.75397069564961e-13	1.53194487173868e-10	4.87206239960375e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0040951515784904	0.00242124693767311	0.00219914088103909	0.00310633405953807	0	0.00109332668762209	0	0.00310472622617392	0.00218665337524419	0.00548271177175198	0.00238120121230636	0	0.00476561809134101	0.00414821007950736	0.00440546341777138	0.0046595010893071	0.00727062247268693	0.00446816891897324	0.00480581392544477	0.00542965327073502	0.00566439694190094
111	2.94852941863038e-15	2.0135002696593e-14	2.23498529932183e-12	7.46179138756756e-05	0.000271723838541374	0	0	0	0	0	0	1.76861670056515e-05	0	0	0	0	0.00157567669686714	0.00182456648765506	0.00145771532238399	0	0	8.84308350282577e-06	0.00276868905306654	0	0	0	0.00213841837431969	0.00251625921489497	0.00348417490011335	0.0028410415544533	0.00519330176620495	0.00258218038282512	0.00397295624281499	0.00451318825316944	0.00476401025797686	0.00435722841684688	0.00273492455241939
182	3.02405856802119e-13	1.25947054646157e-12	2.29223639456006e-10	4.66493874169286e-05	0	0	0	0	0	0	0	0	0	0	0.00560008360733494	0.00541196710372937	0.000255645504899872	0.00259533588759696	0.00186814158580605	0.00497945992877298	0.00330248972996439	0.000763720847971316	0.00161104903087844	0.0063043146208327	0.00430577774919407	0.00883986783609747	0.00126214919085786	0.00753109147767925	0.0011061893545353	0.000697799680041161	0.00105956218697494	0.000192940003698017	0.000352115506748881	0.000893955350467478	0.000829642015901472	0.000176861670056515	0.00133128602551632
204	1.4667824836053e-12	5.4501035420236e-12	1.11182112257282e-09	3.9103965835221e-05	0	0	0	0	0	0	0	0	0	5.14506676528045e-05	0.00434597358329783	0.00447620808579399	0.000369801673754532	0.00171206074184708	0.00135379569261442	0.00473185359069386	0.00300986405768906	0.000695387929994935	0.00223167270944039	0.00476883375806931	0.00337966573144359	0	0.000882700516918427	0.00466754025612785	0.000828034182537322	0.000741211180873214	0.00107081702052399	0.000361762506933781	0.000649564679116656	0.00128948235804841	0.0011415616885466	0.000279763005362124	0.00133610952560877
83	1.23004470364829e-16	1.12334203056073e-15	9.32373885365401e-14	0.000100174083137011	0	9.64700018490084e-06	0	0	0	0	0	0	0	0	0.0011737183558296	0.00127983535786351	0.00154030436285583	0.000828843366511868	0.000968880385236874	0	0.000903602350652378	0.00112709118826925	0.00153226519603508	0.000795877515254319	0.000712270180318512	0.0017605775337444	0.00108046402070889	0.00142293252727287	0.00166249969853124	0.00163677436470484	0.00155477486313318	0.00167214669871615	0.0023120643776479	0.00205159537265558	0.00210786954040083	0.00187312586923491	0.00198406637136127
185	3.57455953900932e-13	1.46460331382112e-12	2.70951613056906e-10	4.58078066665109e-05	0	0	0	1.60783336415014e-05	5.30585010169546e-05	0	0	0	6.27055012018554e-05	0	0.000742819014237364	0.000704231013497761	0	0.000987019261863633	0.0007474817309934	0	0.000823210682444871	3.4568417329228e-05	0	0	0.00143257952745777	0	0	0	0.0023313583780177	0.00160300986405769	0.00122516902348241	0.00157567669686714	0.00243908321341576	0.00277512038652314	0.00281853188735519	0.0023249270445611	0.00149689286202378
64	2.25258215463281e-17	2.66790198939324e-16	1.70745727321166e-14	0.000116505132646114	0	0	0	0	0	0	0	0	0	0	0.000496820509522393	0.00045662467541864	0.000604545344920452	0.00027778715976833	0.000334322150852285	0.000323174506194178	0.000212234004067818	0.000368997757072457	0.000490389176065793	0.000295841339003626	0.000197763503790467	0.000498428342886543	0.000316743172737577	0.000414821007950736	0.000614192345105353	0.000485565675973342	0.000524153676712946	0.000532192843533696	0.000763720847971316	0.000676897846307209	0.000612584511741203	0.000741211180873214	0.000771760014792067
193	7.26014448114444e-13	2.8513935319728e-12	5.50318951670748e-10	4.23556921471076e-05	0	0	0	0	0	0	0	0	0	0	0.0141087377704175	0	0	0.00597291475328024	0.00337650365916076	0.0109300512094926	0.00855206566391459	0	0.0163532731467711	0.00946853068148017	0.00888488717029367	0.018001302345025	0	0.0149962617874284	0	0	0	0	0	0	0	0	0
